participant_id,video_id,gaze_x,gaze_y,video_time,frame_number,gaze_region,region_center_x,region_center_y,distance_to_region
fsdfls,kisi4video3,0,0,3.608,106,near_face_outline,593.0,352.0,469.282430951767
fsdfls,kisi4video3,0,0,3.657,107,near_face_outline,594.0,352.0,470.2307943978148
fsdfls,kisi4video3,0,0,3.69,108,near_face_outline,594.0,351.0,471.8135224853141
fsdfls,kisi4video3,0,0,3.742,110,near_face_outline,595.5,349.5,472.7631542326453
fsdfls,kisi4video3,0,0,3.775,111,near_face_outline,592.5,351.0,468.96588362054655
fsdfls,kisi4video3,0,0,3.809,112,near_face_outline,593.0,350.5,468.96588362054655
fsdfls,kisi4video3,0,0,3.857,113,near_face_outline,593.0,351.0,469.282430951767
fsdfls,kisi4video3,0,0,3.89,114,near_face_outline,593.0,351.0,469.282430951767
fsdfls,kisi4video3,0,0,3.941,115,near_face_outline,590.5,348.5,466.43863476345956
fsdfls,kisi4video3,0,0,3.99,117,near_face_outline,586.5,348.5,461.6925383845834
fsdfls,kisi4video3,0,0,4.042,118,near_face_outline,581.0,347.5,454.41940979672074
fsdfls,kisi4video3,0,0,4.091,120,near_face_outline,574.0,347.0,440.83783866632865
fsdfls,kisi4video3,0,0,4.141,121,near_face_outline,569.5,346.0,433.8686437160446
fsdfls,kisi4video3,0,0,4.19,123,near_face_outline,560.0,347.0,420.9002257067582
fsdfls,kisi4video3,0,0,4.242,124,near_face_outline,556.0,347.5,415.84251826863493
fsdfls,kisi4video3,0,0,4.29,126,near_face_outline,549.5,346.5,404.7838929601819
fsdfls,kisi4video3,0,0,4.342,127,near_face_outline,546.5,346.0,401.9465138547665
fsdfls,kisi4video3,0,0,4.375,128,near_face_outline,542.5,346.0,398.4595337044905
fsdfls,kisi4video3,0,0,4.424,130,near_face_outline,538.0,346.5,396.5677747876143
fsdfls,kisi4video3,0,0,4.457,131,near_face_outline,536.0,346.0,394.6770831958704
fsdfls,kisi4video3,0,0,4.491,132,near_face_outline,533.5,346.5,392.50605090877264
fsdfls,kisi4video3,0,0,4.542,133,near_face_outline,532.0,348.5,392.23717314910374
fsdfls,kisi4video3,0,0,4.575,134,near_face_outline,530.5,349.0,390.0166663105565
fsdfls,kisi4video3,0,0,4.624,135,near_face_outline,528.5,350.5,389.16577444580093
fsdfls,kisi4video3,0,0,4.675,137,near_face_outline,526.5,354.0,385.7680650339009
fsdfls,kisi4video3,0,0,4.708,138,near_face_outline,525.5,356.0,385.5437718340163
fsdfls,kisi4video3,0,0,4.757,139,near_face_outline,525.0,358.0,385.69677208916335
fsdfls,kisi4video3,0,0,4.808,141,near_face_outline,523.0,357.5,383.46968589446544
fsdfls,kisi4video3,0,0,4.842,142,near_face_outline,522.5,357.5,383.46968589446544
fsdfls,kisi4video3,0,0,4.875,143,near_face_outline,521.0,357.5,384.2043726976568
fsdfls,kisi4video3,0,0,4.924,144,near_face_outline,520.5,358.5,383.83590243748694
fsdfls,kisi4video3,0,0,4.957,145,near_face_outline,520.0,358.0,384.5750901969601
fsdfls,kisi4video3,0,0,4.991,146,near_face_outline,520.0,358.5,384.5750901969601
fsdfls,kisi4video3,0,0,5.074,149,near_face_outline,519.5,358.5,384.5750901969601
fsdfls,kisi4video3,0,0,5.108,150,near_face_outline,519.5,358.0,384.5750901969601
fsdfls,kisi4video3,0,0,5.141,151,near_face_outline,519.0,358.5,383.6469731406726
fsdfls,kisi4video3,0,0,5.19,152,near_face_outline,519.0,358.5,384.5750901969601
fsdfls,kisi4video3,0,0,5.242,154,near_face_outline,518.0,360.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.275,155,near_face_outline,518.0,361.5,385.923567562283
fsdfls,kisi4video3,0,0,5.324,156,near_face_outline,517.5,361.5,385.0012986991083
fsdfls,kisi4video3,0,0,5.357,157,near_face_outline,518.0,360.5,384.77525907989457
fsdfls,kisi4video3,0,0,5.408,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.457,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.508,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.557,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.591,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.641,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.675,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.708,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.757,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.808,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.842,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.875,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.924,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,5.957,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.008,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.057,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.109,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.157,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.208,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.242,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.29,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.324,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.375,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.424,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.474,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.523,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.557,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.607,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.641,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.69,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi4video3,0,0,6.724,158,near_face_outline,518.0,359.5,384.39693026870026
fsdfls,kisi1video4,0,0,0.036,1,near_face_outline,670.5,398.5,475.0
fsdfls,kisi1video4,0,0,0.071,2,near_face_outline,669.0,399.5,474.0400826934364
fsdfls,kisi1video4,0,0,0.119,3,near_face_outline,668.0,400.0,473.36244041960066
fsdfls,kisi1video4,0,0,0.17,5,near_face_outline,666.0,401.0,471.7297955397772
fsdfls,kisi1video4,0,0,0.219,6,near_face_outline,666.5,401.5,471.7297955397772
fsdfls,kisi1video4,0,0,0.27,7,near_face_outline,666.5,401.5,471.7297955397772
fsdfls,kisi1video4,0,0,0.303,8,near_face_outline,666.5,401.5,471.7297955397772
fsdfls,kisi1video4,0,0,0.337,9,near_face_outline,667.5,402.0,472.68805781403023
fsdfls,kisi1video4,0,0,0.386,11,near_face_outline,668.0,402.0,473.64649265037315
fsdfls,kisi1video4,0,0,0.437,12,near_face_outline,667.5,401.5,473.64649265037315
fsdfls,kisi1video4,0,0,0.47,13,near_face_outline,667.0,402.0,472.68805781403023
fsdfls,kisi1video4,0,0,0.52,15,near_face_outline,664.0,403.0,470.3923893942163
fsdfls,kisi1video4,0,0,0.57,16,near_face_outline,663.0,403.5,469.7286450707472
fsdfls,kisi1video4,0,0,0.604,17,near_face_outline,661.5,402.0,467.3253684532865
fsdfls,kisi1video4,0,0,0.653,19,near_face_outline,657.5,402.0,463.11337704713304
fsdfls,kisi1video4,0,0,0.687,20,near_face_outline,657.0,402.0,463.11337704713304
fsdfls,kisi1video4,0,0,0.736,21,near_face_outline,655.0,401.5,461.20060711148244
fsdfls,kisi1video4,0,0,0.786,23,near_face_outline,652.5,401.5,458.4157501657202
fsdfls,kisi1video4,0,0,0.836,24,near_face_outline,650.5,401.5,456.50082146694984
fsdfls,kisi1video4,0,0,0.87,25,near_face_outline,649.0,401.5,455.25487366968406
fsdfls,kisi1video4,0,0,0.904,26,near_face_outline,647.0,401.5,453.6298050172629
fsdfls,kisi1video4,0,0,0.937,27,near_face_outline,644.5,402.5,450.6939094329987
fsdfls,kisi1video4,0,0,0.986,28,near_face_outline,642.5,403.0,449.08796465725953
fsdfls,kisi1video4,0,0,1.037,30,near_face_outline,635.5,401.5,442.7301661283089
fsdfls,kisi1video4,0,0,1.086,31,near_face_outline,632.5,401.5,441.1405671665212
fsdfls,kisi1video4,0,0,1.136,33,near_face_outline,628.5,400.5,439.56796971571987
fsdfls,kisi1video4,0,0,1.17,34,near_face_outline,626.0,400.0,439.56796971571987
fsdfls,kisi1video4,0,0,1.219,35,near_face_outline,626.5,400.0,440.1908676926408
fsdfls,kisi1video4,0,0,1.253,36,near_face_outline,624.5,400.0,441.4702707997448
fsdfls,kisi1video4,0,0,1.287,37,near_face_outline,624.0,400.0,443.0406301909566
fsdfls,kisi1video4,0,0,1.337,39,near_face_outline,618.5,397.5,437.97830996523106
fsdfls,kisi1video4,0,0,1.386,40,near_face_outline,617.0,398.5,439.2413914921953
fsdfls,kisi1video4,0,0,1.436,42,near_face_outline,614.0,398.5,437.97830996523106
fsdfls,kisi1video4,0,0,1.47,43,near_face_outline,611.5,397.5,436.07912126126837
fsdfls,kisi1video4,0,0,1.504,44,near_face_outline,609.5,397.0,433.54930515455794
fsdfls,kisi1video4,0,0,1.553,45,near_face_outline,609.0,396.5,433.54930515455794
fsdfls,kisi1video4,0,0,1.603,47,near_face_outline,609.5,395.5,434.81605306152164
fsdfls,kisi1video4,0,0,1.638,48,near_face_outline,610.0,395.5,436.7161549565118
fsdfls,kisi1video4,0,0,1.688,49,near_face_outline,611.5,396.5,437.0286031829038
fsdfls,kisi1video4,0,0,1.737,51,near_face_outline,613.0,396.0,437.97830996523106
fsdfls,kisi1video4,0,0,1.772,52,near_face_outline,614.0,396.5,437.97830996523106
fsdfls,kisi1video4,0,0,1.82,53,near_face_outline,614.0,396.0,437.97830996523106
fsdfls,kisi1video4,0,0,1.853,54,near_face_outline,615.0,395.0,437.34311472801306
fsdfls,kisi1video4,0,0,1.887,55,near_face_outline,616.5,396.5,441.1405671665212
fsdfls,kisi1video4,0,0,1.937,56,near_face_outline,617.0,396.0,440.50539156745856
fsdfls,kisi1video4,0,0,1.987,58,near_face_outline,619.5,395.5,442.7301661283089
fsdfls,kisi1video4,0,0,2.037,59,near_face_outline,619.0,395.5,440.8287649416721
fsdfls,kisi1video4,0,0,2.07,60,near_face_outline,620.0,395.0,441.4702707997448
fsdfls,kisi1video4,0,0,2.104,61,near_face_outline,623.5,396.0,443.35313238997196
fsdfls,kisi1video4,0,0,2.137,62,near_face_outline,625.0,395.5,442.4217444927408
fsdfls,kisi1video4,0,0,2.187,64,near_face_outline,626.5,396.0,443.68119184838116
fsdfls,kisi1video4,0,0,2.22,65,near_face_outline,627.0,395.0,443.3734317705561
fsdfls,kisi1video4,0,0,2.27,66,near_face_outline,627.0,395.5,443.06771491500035
fsdfls,kisi1video4,0,0,2.304,67,near_face_outline,628.0,395.5,442.11536955867075
fsdfls,kisi1video4,0,0,2.337,68,near_face_outline,631.0,396.5,445.58388660273613
fsdfls,kisi1video4,0,0,2.371,69,near_face_outline,631.0,396.0,443.71725231277634
fsdfls,kisi1video4,0,0,2.42,71,near_face_outline,636.5,395.5,451.3501966322824
fsdfls,kisi1video4,0,0,2.471,72,near_face_outline,637.5,396.5,450.6939094329987
fsdfls,kisi1video4,0,0,2.52,74,near_face_outline,641.0,395.0,451.42551988118703
fsdfls,kisi1video4,0,0,2.571,75,near_face_outline,642.5,395.5,453.3398283848442
fsdfls,kisi1video4,0,0,2.62,77,near_face_outline,646.0,396.0,455.642403645666
fsdfls,kisi1video4,0,0,2.654,78,near_face_outline,647.5,396.5,458.1288028491551
fsdfls,kisi1video4,0,0,2.704,79,near_face_outline,649.5,396.5,457.5609249050885
fsdfls,kisi1video4,0,0,2.753,80,near_face_outline,650.5,397.0,459.0871376982805
fsdfls,kisi1video4,0,0,2.804,82,near_face_outline,654.0,398.5,461.2894969539194
fsdfls,kisi1video4,0,0,2.853,83,near_face_outline,656.0,398.0,463.20621757485077
fsdfls,kisi1video4,0,0,2.904,85,near_face_outline,658.0,397.0,465.12363947664494
fsdfls,kisi1video4,0,0,2.953,86,near_face_outline,659.0,397.0,465.12363947664494
fsdfls,kisi1video4,0,0,2.987,87,near_face_outline,660.5,398.5,466.0826107032958
fsdfls,kisi1video4,0,0,3.02,88,near_face_outline,662.5,398.5,468.2841018014598
fsdfls,kisi1video4,0,0,3.053,89,near_face_outline,663.5,400.0,468.569098426262
fsdfls,kisi1video4,0,0,3.104,91,near_face_outline,668.5,402.0,473.64649265037315
fsdfls,kisi1video4,0,0,3.137,92,near_face_outline,672.0,401.5,476.52282211873126
fsdfls,kisi1video4,0,0,3.187,93,near_face_outline,676.5,401.5,481.3200598354488
fsdfls,kisi1video4,0,0,3.237,95,near_face_outline,682.5,401.5,488.3205914151071
fsdfls,kisi1video4,0,0,3.271,96,near_face_outline,685.5,402.0,492.44085939328795
fsdfls,kisi1video4,0,0,3.304,97,near_face_outline,688.0,401.5,495.04747247107525
fsdfls,kisi1video4,0,0,3.354,98,near_face_outline,691.0,401.5,500.4048361077259
fsdfls,kisi1video4,0,0,3.404,100,near_face_outline,696.5,402.5,507.9616127228513
fsdfls,kisi1video4,0,0,3.453,101,near_face_outline,697.0,402.5,510.4400062691011
fsdfls,kisi1video4,0,0,3.486,102,near_face_outline,701.0,401.5,513.7285275318084
fsdfls,kisi1video4,0,0,3.52,103,near_face_outline,702.0,402.0,515.2416908597362
fsdfls,kisi1video4,0,0,3.57,104,near_face_outline,704.0,401.0,516.6139758078559
fsdfls,kisi1video4,0,0,3.62,106,near_face_outline,708.0,400.5,523.3516981915699
fsdfls,kisi1video4,0,0,3.67,107,near_face_outline,708.0,401.0,523.6220010656542
fsdfls,kisi1video4,0,0,3.72,109,near_face_outline,708.5,400.5,523.3516981915699
fsdfls,kisi1video4,0,0,3.753,110,near_face_outline,709.5,399.0,523.7804883727533
fsdfls,kisi1video4,0,0,3.787,111,near_face_outline,710.5,399.5,524.7446998303079
fsdfls,kisi1video4,0,0,3.837,112,near_face_outline,710.5,400.0,524.7446998303079
fsdfls,kisi1video4,0,0,3.87,113,near_face_outline,710.0,402.0,525.5473337388365
fsdfls,kisi1video4,0,0,3.92,115,near_face_outline,711.0,403.5,528.2887468042453
fsdfls,kisi1video4,0,0,3.953,116,near_face_outline,712.0,402.0,527.7433088159432
fsdfls,kisi1video4,0,0,3.987,117,near_face_outline,712.0,402.0,527.4732220691398
fsdfls,kisi1video4,0,0,4.037,118,near_face_outline,711.5,402.5,526.780789323225
fsdfls,kisi1video4,0,0,4.07,119,near_face_outline,711.0,401.0,525.0104760859539
fsdfls,kisi1video4,0,0,4.104,120,near_face_outline,710.5,402.0,524.584597562681
fsdfls,kisi1video4,0,0,4.137,121,near_face_outline,707.5,401.5,521.6972302015797
fsdfls,kisi1video4,0,0,4.186,123,near_face_outline,705.0,401.5,518.1245024123064
fsdfls,kisi1video4,0,0,4.219,124,near_face_outline,704.0,401.5,516.8878021389168
fsdfls,kisi1video4,0,0,4.27,125,near_face_outline,704.0,402.0,517.7200015452368
fsdfls,kisi1video4,0,0,4.319,127,near_face_outline,702.5,397.0,515.0087377899524
fsdfls,kisi1video4,0,0,4.37,128,near_face_outline,702.5,396.5,515.0087377899524
fsdfls,kisi1video4,0,0,4.403,129,near_face_outline,702.0,397.5,513.3429652776008
fsdfls,kisi1video4,0,0,4.437,130,near_face_outline,701.5,397.0,514.3073011342537
fsdfls,kisi1video4,0,0,4.47,131,near_face_outline,700.5,397.5,511.414704520705
fsdfls,kisi1video4,0,0,4.519,132,near_face_outline,699.0,396.5,509.22097364503753
fsdfls,kisi1video4,0,0,4.57,134,near_face_outline,696.0,395.5,505.53733788910193
fsdfls,kisi1video4,0,0,4.604,135,near_face_outline,693.5,394.5,502.3803340100008
fsdfls,kisi1video4,0,0,4.653,136,near_face_outline,692.5,395.5,501.67718704362073
fsdfls,kisi1video4,0,0,4.687,137,near_face_outline,691.0,395.0,500.0129998310044
fsdfls,kisi1video4,0,0,4.737,139,near_face_outline,687.0,395.0,496.15824088691704
fsdfls,kisi1video4,0,0,4.786,140,near_face_outline,684.5,393.5,491.9441025157228
fsdfls,kisi1video4,0,0,4.82,141,near_face_outline,682.0,394.0,490.1101916916236
fsdfls,kisi1video4,0,0,4.87,143,near_face_outline,678.0,394.0,485.45339632141827
fsdfls,kisi1video4,0,0,4.92,144,near_face_outline,676.0,393.5,483.5255939451396
fsdfls,kisi1video4,0,0,4.985,146,near_face_outline,674.5,393.0,482.0311193273729
fsdfls,kisi1video4,0,0,5.019,147,near_face_outline,673.5,394.5,481.59838039594774
fsdfls,kisi1video4,0,0,5.059,148,near_face_outline,672.5,394.0,480.63499664506327
fsdfls,kisi1video4,0,0,5.103,150,near_face_outline,672.0,395.0,480.21349418774145
fsdfls,kisi1video4,0,0,5.139,151,near_face_outline,672.0,396.0,481.04053883222775
fsdfls,kisi1video4,0,0,5.187,152,near_face_outline,672.0,395.0,480.7629353433977
fsdfls,kisi1video4,0,0,5.236,153,near_face_outline,672.5,394.5,480.9043563953232
fsdfls,kisi2video4,0,0,0.04,1,near_face_outline,675.5,291.5,506.1472117872428
fsdfls,kisi2video4,0,0,0.089,2,near_face_outline,675.0,292.0,506.2904304843219
fsdfls,kisi2video4,0,0,0.139,4,near_face_outline,674.5,292.0,505.3009004543728
fsdfls,kisi2video4,0,0,0.189,5,near_face_outline,674.0,292.0,505.1574012127309
fsdfls,kisi2video4,0,0,0.222,6,near_face_outline,673.0,292.5,504.1676308530725
fsdfls,kisi2video4,0,0,0.256,7,near_face_outline,672.5,292.5,503.17790094558006
fsdfls,kisi2video4,0,0,0.306,9,near_face_outline,671.0,293.5,502.47885527651806
fsdfls,kisi2video4,0,0,0.34,10,near_face_outline,670.5,293.5,502.47885527651806
fsdfls,kisi2video4,0,0,0.389,11,near_face_outline,670.0,293.5,501.4897805539012
fsdfls,kisi2video4,0,0,0.439,12,near_face_outline,670.0,293.0,501.3431958249758
fsdfls,kisi2video4,0,0,0.473,13,near_face_outline,669.5,292.5,500.2089563372491
fsdfls,kisi2video4,0,0,0.522,15,near_face_outline,669.0,292.0,500.2089563372491
fsdfls,kisi2video4,0,0,0.556,16,near_face_outline,668.5,292.0,500.2089563372491
fsdfls,kisi2video4,0,0,0.606,17,near_face_outline,669.0,291.0,500.0659956445749
fsdfls,kisi2video4,0,0,0.64,18,near_face_outline,668.0,290.5,499.07614649470077
fsdfls,kisi2video4,0,0,0.689,20,near_face_outline,666.0,289.0,497.8051827773592
fsdfls,kisi2video4,0,0,0.722,21,near_face_outline,665.0,288.0,496.6769573877975
fsdfls,kisi2video4,0,0,0.773,22,near_face_outline,663.5,286.5,495.5501992734944
fsdfls,kisi2video4,0,0,0.806,23,near_face_outline,662.5,286.5,495.5501992734944
fsdfls,kisi2video4,0,0,0.84,24,near_face_outline,661.0,286.0,493.56863757738904
fsdfls,kisi2video4,0,0,0.889,26,near_face_outline,658.5,286.0,491.7245163707012
fsdfls,kisi2video4,0,0,0.922,27,near_face_outline,657.5,288.0,492.44085939328795
fsdfls,kisi2video4,0,0,0.956,28,near_face_outline,656.0,290.5,493.0496932358847
fsdfls,kisi2video4,0,0,1.006,29,near_face_outline,655.5,292.0,493.85524194848836
fsdfls,kisi2video4,0,0,1.056,31,near_face_outline,651.5,294.0,493.09836746839875
fsdfls,kisi2video4,0,0,1.106,32,near_face_outline,647.5,294.5,493.09836746839875
fsdfls,kisi2video4,0,0,1.14,33,near_face_outline,645.0,293.5,491.40716315495445
fsdfls,kisi2video4,0,0,1.174,34,near_face_outline,642.0,293.5,488.27963299732255
fsdfls,kisi2video4,0,0,1.222,35,near_face_outline,638.5,293.5,488.27963299732255
fsdfls,kisi2video4,0,0,1.256,36,near_face_outline,635.0,295.0,487.46794766425415
fsdfls,kisi2video4,0,0,1.289,37,near_face_outline,631.0,293.0,484.81439747598256
fsdfls,kisi2video4,0,0,1.34,39,near_face_outline,626.5,294.0,486.6210024238576
fsdfls,kisi2video4,0,0,1.373,40,near_face_outline,621.0,298.5,476.4630101067658
fsdfls,kisi2video4,0,0,1.422,41,near_face_outline,619.0,299.0,477.0010482168776
fsdfls,kisi2video4,0,0,1.472,43,near_face_outline,613.0,304.0,473.6296021154083
fsdfls,kisi2video4,0,0,1.506,44,near_face_outline,614.0,301.0,475.97583972298423
fsdfls,kisi2video4,0,0,1.54,45,near_face_outline,609.0,303.0,472.4457640830321
fsdfls,kisi2video4,0,0,1.589,46,near_face_outline,607.0,304.5,471.86862578476223
fsdfls,kisi2video4,0,0,1.639,48,near_face_outline,607.5,305.0,470.6867323390367
fsdfls,kisi2video4,0,0,1.673,49,near_face_outline,607.5,306.5,474.03058973024093
fsdfls,kisi2video4,0,0,1.706,50,near_face_outline,608.5,307.0,475.988445237907
fsdfls,kisi2video4,0,0,1.74,51,near_face_outline,608.5,307.5,475.988445237907
fsdfls,kisi2video4,0,0,1.773,52,near_face_outline,608.5,307.0,476.1932380872286
fsdfls,kisi2video4,0,0,1.806,53,near_face_outline,608.0,307.0,475.009473589738
fsdfls,kisi2video4,0,0,1.84,54,near_face_outline,605.5,306.0,474.03058973024093
fsdfls,kisi2video4,0,0,1.889,55,near_face_outline,607.5,305.5,473.8269726387471
fsdfls,kisi2video4,0,0,1.94,57,near_face_outline,609.0,304.0,473.03276842096255
fsdfls,kisi2video4,0,0,1.973,58,near_face_outline,609.5,306.0,473.03276842096255
fsdfls,kisi2video4,0,0,2.022,59,near_face_outline,612.0,305.0,474.6114200058823
fsdfls,kisi2video4,0,0,2.055,60,near_face_outline,614.0,301.0,475.03473557204217
fsdfls,kisi2video4,0,0,2.106,61,near_face_outline,614.5,298.5,471.7213160331002
fsdfls,kisi2video4,0,0,2.139,62,near_face_outline,619.0,297.5,479.15028957520207
fsdfls,kisi2video4,0,0,2.189,64,near_face_outline,624.0,296.5,480.4008742706449
fsdfls,kisi2video4,0,0,2.222,65,near_face_outline,626.0,297.5,481.918042824711
fsdfls,kisi2video4,0,0,2.256,66,near_face_outline,625.5,296.0,476.8196724129574
fsdfls,kisi2video4,0,0,2.306,67,near_face_outline,630.0,293.0,478.7316576120698
fsdfls,kisi2video4,0,0,2.34,68,near_face_outline,633.0,295.5,481.21201148766016
fsdfls,kisi2video4,0,0,2.389,70,near_face_outline,634.0,296.5,475.47870614781476
fsdfls,kisi2video4,0,0,2.439,71,near_face_outline,635.0,294.5,473.97257304616267
fsdfls,kisi2video4,0,0,2.473,72,near_face_outline,637.5,295.0,473.97257304616267
fsdfls,kisi2video4,0,0,2.506,73,near_face_outline,642.5,292.5,479.7415971124455
fsdfls,kisi2video4,0,0,2.54,74,near_face_outline,644.5,294.0,480.21349418774145
fsdfls,kisi2video4,0,0,2.589,76,near_face_outline,645.0,290.0,477.31017169132275
fsdfls,kisi2video4,0,0,2.639,77,near_face_outline,646.0,290.5,478.29906962067156
fsdfls,kisi2video4,0,0,2.69,79,near_face_outline,645.0,289.0,475.88338907761846
fsdfls,kisi2video4,0,0,2.773,81,near_face_outline,644.0,292.0,476.62354117269535
fsdfls,kisi2video4,0,0,2.822,83,near_face_outline,642.5,291.0,474.19510752431853
fsdfls,kisi2video4,0,0,2.855,83,near_face_outline,642.5,291.0,474.19510752431853
fsdfls,kisi2video4,0,0,2.889,84,near_face_outline,642.0,293.0,473.5060717667726
fsdfls,kisi2video4,0,0,2.94,86,near_face_outline,641.0,294.5,472.51772453528133
fsdfls,kisi2video4,0,0,2.973,87,near_face_outline,640.5,294.5,472.36638322387
fsdfls,kisi2video4,0,0,3.022,88,near_face_outline,639.5,295.0,470.3892005563053
fsdfls,kisi2video4,0,0,3.056,89,near_face_outline,638.0,295.0,466.4354188952636
fsdfls,kisi2video4,0,0,3.106,91,near_face_outline,638.0,295.0,466.4354188952636
fsdfls,kisi2video4,0,0,3.14,92,near_face_outline,638.0,293.5,466.1351735280229
fsdfls,kisi2video4,0,0,3.189,93,near_face_outline,638.5,294.5,466.2842480719245
fsdfls,kisi2video4,0,0,3.222,94,near_face_outline,639.0,294.5,466.2842480719245
fsdfls,kisi2video4,0,0,3.273,96,near_face_outline,640.5,294.5,466.1351735280229
fsdfls,kisi2video4,0,0,3.322,97,near_face_outline,641.5,295.0,467.4237905798121
fsdfls,kisi2video4,0,0,3.355,98,near_face_outline,643.5,293.5,469.945741548958
fsdfls,kisi2video4,0,0,3.389,99,near_face_outline,645.0,290.5,469.9755312779592
fsdfls,kisi2video4,0,0,3.422,100,near_face_outline,646.5,290.5,472.2213464044166
fsdfls,kisi2video4,0,0,3.474,102,near_face_outline,650.0,287.5,476.0546187151218
fsdfls,kisi2video4,0,0,3.522,103,near_face_outline,652.0,287.0,478.0376554205746
fsdfls,kisi2video4,0,0,3.555,104,near_face_outline,656.0,285.5,482.1337988567074
fsdfls,kisi2video4,0,0,3.606,106,near_face_outline,662.5,281.5,487.5828134789002
fsdfls,kisi2video4,0,0,3.64,107,near_face_outline,666.0,282.0,491.7977226462115
fsdfls,kisi2video4,0,0,3.673,108,near_face_outline,669.5,282.5,497.13680209777266
fsdfls,kisi2video4,0,0,3.707,109,near_face_outline,675.5,283.0,507.3115413628986
fsdfls,kisi2video4,0,0,3.755,110,near_face_outline,678.0,285.0,513.9280105228747
fsdfls,kisi2video4,0,0,3.807,111,near_face_outline,680.5,286.5,514.0671162406715
fsdfls,kisi2video4,0,0,3.855,113,near_face_outline,688.0,289.0,539.8231191788658
fsdfls,kisi2video4,0,0,3.889,114,near_face_outline,692.0,291.5,546.5939992352642
fsdfls,kisi2video4,0,0,3.922,115,near_face_outline,695.0,295.0,555.2386874128999
fsdfls,kisi2video4,0,0,3.973,116,near_face_outline,698.5,298.0,566.1987283631075
fsdfls,kisi2video4,0,0,4.006,117,near_face_outline,705.5,299.0,569.3803649582588
fsdfls,kisi2video4,0,0,4.04,118,near_face_outline,708.0,302.0,572.9546229851017
fsdfls,kisi2video4,0,0,4.089,120,near_face_outline,706.0,303.5,577.0857821849365
fsdfls,kisi2video4,0,0,4.122,121,near_face_outline,707.5,304.5,579.8637771063131
fsdfls,kisi2video4,0,0,4.173,122,near_face_outline,705.0,306.5,578.6069477633326
fsdfls,kisi2video4,0,0,4.222,124,near_face_outline,704.5,306.5,579.5903725908497
fsdfls,kisi2video4,0,0,4.255,125,near_face_outline,703.5,307.0,576.6402691453312
fsdfls,kisi2video4,0,0,4.306,126,near_face_outline,705.0,307.0,577.4426378437948
fsdfls,kisi2video4,0,0,4.355,128,near_face_outline,702.0,306.5,576.4590184913408
fsdfls,kisi2video4,0,0,4.389,129,near_face_outline,699.0,307.0,573.3280038511986
fsdfls,kisi2video4,0,0,4.423,130,near_face_outline,700.0,307.0,574.3117620247734
fsdfls,kisi2video4,0,0,4.473,131,near_face_outline,698.0,307.5,574.4919494649164
fsdfls,kisi2video4,0,0,4.523,133,near_face_outline,698.5,308.5,575.6570159391788
fsdfls,kisi2video4,0,0,4.556,134,near_face_outline,698.0,309.0,575.6570159391788
