participant_id,video_id,gaze_x,gaze_y,timestamp,video_time
sadsa;l,kisi4video1,1024.1,327.4,223401.989,4.065
sadsa;l,kisi4video1,1024.1,327.4,223401.989,4.098
sadsa;l,kisi4video1,1024.1,327.4,223401.989,4.148
sadsa;l,kisi4video1,1021.59,328.03,223402.122,4.198
sadsa;l,kisi4video1,1023.32,328.92,223402.155,4.231
sadsa;l,kisi4video1,1008.29,328.26,223402.221,4.266
sadsa;l,kisi4video1,840.27,315.9,223402.254,4.332
sadsa;l,kisi4video1,702.51,269.06,223402.288,4.383
sadsa;l,kisi4video1,742.46,296.35,223402.354,4.432
sadsa;l,kisi4video1,734.16,299.41,223402.388,4.465
sadsa;l,kisi4video1,734.98,299.91,223402.421,4.515
sadsa;l,kisi4video1,724.38,297.39,223402.454,4.549
sadsa;l,kisi4video1,718.14,291.88,223402.521,4.598
sadsa;l,kisi4video1,715.35,289.89,223402.554,4.648
sadsa;l,kisi4video1,718.59,288.21,223402.588,4.682
sadsa;l,kisi4video1,725.37,284.97,223402.654,4.732
sadsa;l,kisi4video1,722.57,283.29,223402.687,4.781
sadsa;l,kisi4video1,718.34,280.93,223402.754,4.832
sadsa;l,kisi4video1,720.43,280.78,223402.788,4.881
sadsa;l,kisi4video1,717.36,279.42,223402.854,4.931
sadsa;l,kisi4video1,713.17,278.31,223402.887,4.965
sadsa;l,kisi4video1,710.83,277.64,223402.922,5.015
sadsa;l,kisi4video1,709.08,277.43,223402.988,5.064
sadsa;l,kisi4video1,710.69,278.02,223403.021,5.098
sadsa;l,kisi4video1,0,0,223403.055,5.131
sadsa;l,kisi4video1,712.22,278.71,223403.088,5.182
sadsa;l,kisi4video1,705.57,278.12,223403.155,5.231
sadsa;l,kisi4video1,701.6,277.58,223403.188,5.265
sadsa;l,kisi4video1,702.4,278.09,223403.221,5.299
sadsa;l,kisi4video1,703.93,278.69,223403.255,5.348
sadsa;l,kisi4video1,703.93,278.69,223403.255,5.398
sadsa;l,kisi4video1,703.93,278.69,223403.255,5.431
sadsa;l,kisi4video1,705.11,279.38,223403.388,5.481
sadsa;l,kisi4video1,703.36,279.34,223403.421,5.515
sadsa;l,kisi1video2,623.62,316.65,223406.119,0.034
sadsa;l,kisi1video2,623.84,317.09,223406.152,0.068
sadsa;l,kisi1video2,625.15,318.09,223406.185,0.102
sadsa;l,kisi1video2,626.53,319.07,223406.219,0.151
sadsa;l,kisi1video2,628.72,320.91,223406.285,0.202
sadsa;l,kisi1video2,626.56,320.63,223406.318,0.251
sadsa;l,kisi1video2,629.76,322.62,223406.385,0.301
sadsa;l,kisi1video2,627.15,321.92,223406.418,0.351
sadsa;l,kisi1video2,0,0,223406.451,0.385
sadsa;l,kisi1video2,630.11,323.89,223406.518,0.435
sadsa;l,kisi1video2,630.06,324.24,223406.552,0.485
sadsa;l,kisi1video2,630.76,324.89,223406.584,0.518
sadsa;l,kisi1video2,636.14,327.73,223406.651,0.568
sadsa;l,kisi1video2,638.83,329.03,223406.685,0.618
sadsa;l,kisi1video2,638.46,329.1,223406.718,0.651
sadsa;l,kisi1video2,0,0,223406.785,0.701
sadsa;l,kisi1video2,0,0,223406.785,0.735
sadsa;l,kisi1video2,0,0,223406.785,0.768
sadsa;l,kisi1video2,0,0,223406.785,0.818
sadsa;l,kisi1video2,635.1,328.6,223406.952,0.869
sadsa;l,kisi1video2,636.35,329.46,223406.985,0.918
sadsa;l,kisi1video2,636.48,329.88,223407.018,0.952
sadsa;l,kisi1video2,637.12,330.94,223407.085,1.001
sadsa;l,kisi1video2,636.91,331.38,223407.118,1.035
sadsa;l,kisi1video2,631.38,329.63,223407.151,1.085
sadsa;l,kisi1video2,0,0,223407.218,1.135
sadsa;l,kisi1video2,628.31,329.77,223407.251,1.168
sadsa;l,kisi1video2,622.66,328.4,223407.285,1.218
sadsa;l,kisi1video2,622.66,328.4,223407.285,1.269
sadsa;l,kisi1video2,622.66,328.4,223407.285,1.302
sadsa;l,kisi1video2,620.29,328.17,223407.418,1.351
sadsa;l,kisi1video2,617.2,327.97,223407.451,1.385
sadsa;l,kisi1video2,609.3,327.1,223407.518,1.435
sadsa;l,kisi1video2,605.59,326.89,223407.551,1.469
sadsa;l,kisi1video2,602.41,326.64,223407.584,1.518
sadsa;l,kisi1video2,598.58,326.15,223407.617,1.551
sadsa;l,kisi1video2,590.82,325.48,223407.684,1.601
sadsa;l,kisi1video2,587.15,325.06,223407.717,1.651
sadsa;l,kisi1video2,583.68,324.69,223407.751,1.685
sadsa;l,kisi1video2,580.34,324.36,223407.784,1.719
sadsa;l,kisi1video2,572.85,323.59,223407.863,1.785
sadsa;l,kisi1video2,570.23,323.7,223407.917,1.835
sadsa;l,kisi1video2,566.08,323.01,223407.951,1.884
sadsa;l,kisi1video2,562.32,322.29,223407.984,1.918
sadsa;l,kisi1video2,558.75,321.31,223408.05,1.968
sadsa;l,kisi1video2,556.05,320.52,223408.084,2.018
sadsa;l,kisi1video2,560.6,319.83,223408.15,2.069
sadsa;l,kisi1video2,566.32,321.03,223408.184,2.118
sadsa;l,kisi1video2,577.79,322.22,223408.25,2.169
sadsa;l,kisi1video2,582.74,322.69,223408.283,2.218
sadsa;l,kisi1video2,754.12,327.61,223408.35,2.268
sadsa;l,kisi1video2,767.56,342.13,223408.383,2.318
sadsa;l,kisi1video2,749.1,339.59,223408.45,2.369
sadsa;l,kisi1video2,746.9,339.67,223408.483,2.418
sadsa;l,kisi1video2,744.33,334.52,223408.55,2.468
sadsa;l,kisi1video2,741.81,330.58,223408.583,2.518
sadsa;l,kisi1video2,747.0,328.69,223408.65,2.568
sadsa;l,kisi1video2,755.81,330.89,223408.683,2.618
sadsa;l,kisi1video2,751.13,326.85,223408.716,2.651
sadsa;l,kisi1video2,750.22,324.24,223408.75,2.685
sadsa;l,kisi1video2,755.14,324.33,223408.817,2.735
sadsa;l,kisi1video2,758.47,325.25,223408.85,2.785
sadsa;l,kisi1video2,766.58,327.9,223408.916,2.835
sadsa;l,kisi1video2,769.18,328.46,223408.95,2.868
sadsa;l,kisi1video2,769.8,327.48,223408.983,2.901
sadsa;l,kisi1video2,772.06,327.73,223409.017,2.935
sadsa;l,kisi1video2,774.01,327.7,223409.05,2.985
sadsa;l,kisi1video2,776.19,327.9,223409.083,3.018
sadsa;l,kisi1video2,780.91,328.36,223409.15,3.068
sadsa;l,kisi1video2,783.53,328.78,223409.183,3.118
sadsa;l,kisi1video2,788.65,329.42,223409.25,3.168
sadsa;l,kisi1video2,790.98,329.45,223409.283,3.203
sadsa;l,kisi1video2,793.21,329.38,223409.316,3.251
sadsa;l,kisi1video2,795.72,329.63,223409.349,3.285
sadsa;l,kisi1video2,800.93,329.58,223409.416,3.335
sadsa;l,kisi1video2,805.28,331.29,223409.45,3.369
sadsa;l,kisi1video2,809.22,331.02,223409.483,3.418
sadsa;l,kisi1video2,814.23,331.28,223409.549,3.468
sadsa;l,kisi1video2,817.97,332.66,223409.583,3.501
sadsa;l,kisi1video2,820.97,333.53,223409.616,3.535
sadsa;l,kisi1video2,0,0,223409.649,3.585
sadsa;l,kisi1video2,823.41,333.01,223409.716,3.635
sadsa;l,kisi1video2,825.34,333.58,223409.749,3.685
sadsa;l,kisi1video2,824.07,332.11,223409.782,3.718
sadsa;l,kisi1video2,827.13,333.5,223409.849,3.752
sadsa;l,kisi1video2,827.98,334.04,223409.882,3.802
sadsa;l,kisi1video2,824.54,332.09,223409.915,3.851
sadsa;l,kisi1video2,0,0,223409.982,3.885
sadsa;l,kisi1video2,0,0,223409.982,3.918
sadsa;l,kisi1video2,822.7,332.38,223410.049,3.968
sadsa;l,kisi1video2,819.81,331.62,223410.082,4.001
sadsa;l,kisi1video2,818.74,331.79,223410.115,4.051
sadsa;l,kisi1video2,813.9,331.05,223410.182,4.101
sadsa;l,kisi1video2,812.1,331.09,223410.215,4.135
sadsa;l,kisi1video2,797.08,327.87,223410.282,4.185
sadsa;l,kisi1video2,794.67,327.73,223410.315,4.219
sadsa;l,kisi1video2,786.52,325.7,223410.348,4.268
sadsa;l,kisi1video2,624.25,284.83,223410.382,4.301
sadsa;l,kisi1video2,702.24,309.03,223410.415,4.335
sadsa;l,kisi1video2,687.4,306.73,223410.482,4.385
sadsa;l,kisi1video2,701.52,310.3,223410.515,4.434
sadsa;l,kisi1video2,709.13,312.11,223410.548,4.469
sadsa;l,kisi1video2,702.04,310.61,223410.581,4.502
sadsa;l,kisi1video2,694.53,309.41,223410.65,4.553
sadsa;l,kisi1video2,690.75,308.82,223410.682,4.602
sadsa;l,kisi1video2,687.81,308.45,223410.715,4.635
sadsa;l,kisi1video2,681.14,307.3,223410.748,4.669
sadsa;l,kisi1video2,684.71,308.3,223410.815,4.718
sadsa;l,kisi1video2,684.22,308.5,223410.848,4.768
sadsa;l,kisi1video2,680.12,308.47,223410.915,4.818
sadsa;l,kisi1video2,679.17,308.54,223410.948,4.852
sadsa;l,kisi1video2,677.93,308.6,223410.981,4.902
sadsa;l,kisi1video2,676.01,308.85,223411.048,4.952
sadsa;l,kisi1video2,674.63,308.95,223411.081,5.002
sadsa;l,kisi1video2,673.54,309.09,223411.114,5.035
sadsa;l,kisi1video2,672.38,309.27,223411.182,5.085
sadsa;l,kisi1video2,670.97,309.3,223411.215,5.118
sadsa;l,kisi1video2,668.91,309.3,223411.248,5.152
sadsa;l,kisi1video2,668.91,309.3,223411.248,5.186
sadsa;l,kisi1video2,667.53,309.45,223411.316,5.236
sadsa;l,kisi1video2,662.4,308.89,223411.382,5.285
sadsa;l,kisi1video2,661.17,308.88,223411.415,5.335
sadsa;l,kisi1video2,658.49,308.76,223411.482,5.386
sadsa;l,kisi1video2,656.87,308.64,223411.515,5.435
sadsa;l,kisi1video2,652.81,308.14,223411.581,5.485
sadsa;l,kisi2video2,623.51,296.4,223414.312,0.044
sadsa;l,kisi2video2,623.94,297.02,223414.345,0.078
sadsa;l,kisi2video2,625.6,298.04,223414.379,0.112
sadsa;l,kisi2video2,625.79,298.42,223414.412,0.162
sadsa;l,kisi2video2,626.01,299.23,223414.479,0.212
sadsa;l,kisi2video2,627.32,300.05,223414.512,0.262
sadsa;l,kisi2video2,626.52,300.01,223414.545,0.295
sadsa;l,kisi2video2,624.44,299.71,223414.611,0.345
sadsa;l,kisi2video2,626.22,300.52,223414.645,0.395
sadsa;l,kisi2video2,622.9,299.2,223414.678,0.428
sadsa;l,kisi2video2,619.89,297.55,223414.712,0.462
sadsa;l,kisi2video2,617.88,290.12,223414.778,0.513
sadsa;l,kisi2video2,364.83,69.17,223414.812,0.562
sadsa;l,kisi2video2,392.79,79.34,223414.878,0.612
sadsa;l,kisi2video2,398.39,82.27,223414.911,0.645
sadsa;l,kisi2video2,404.18,85.71,223414.945,0.679
sadsa;l,kisi2video2,466.72,120.52,223414.978,0.712
sadsa;l,kisi2video2,720.83,252.54,223415.011,0.762
sadsa;l,kisi2video2,729.12,246.93,223415.045,0.795
sadsa;l,kisi2video2,655.51,208.98,223415.078,0.828
sadsa;l,kisi2video2,610.95,183.04,223415.144,0.878
sadsa;l,kisi2video2,641.6,192.66,223415.177,0.912
sadsa;l,kisi2video2,663.61,198.72,223415.211,0.946
sadsa;l,kisi2video2,657.99,193.91,223415.244,0.995
sadsa;l,kisi2video2,662.65,194.33,223415.277,1.028
sadsa;l,kisi2video2,664.19,193.62,223415.311,1.062
sadsa;l,kisi2video2,683.77,195.37,223415.377,1.112
sadsa;l,kisi2video2,0,0,223415.411,1.161
sadsa;l,kisi2video2,683.39,193.54,223415.444,1.195
sadsa;l,kisi2video2,695.43,194.87,223415.477,1.228
sadsa;l,kisi2video2,688.8,193.11,223415.51,1.262
sadsa;l,kisi2video2,694.02,192.95,223415.544,1.295
sadsa;l,kisi2video2,698.09,192.11,223415.61,1.345
sadsa;l,kisi2video2,699.23,191.48,223415.644,1.395
sadsa;l,kisi2video2,710.46,191.49,223415.71,1.445
sadsa;l,kisi2video2,702.42,189.32,223415.744,1.479
sadsa;l,kisi2video2,711.82,190.28,223415.777,1.528
sadsa;l,kisi2video2,712.6,189.94,223415.81,1.562
sadsa;l,kisi2video2,711.92,189.48,223415.844,1.595
sadsa;l,kisi2video2,691.97,186.24,223415.911,1.645
sadsa;l,kisi2video2,712.44,190.02,223415.944,1.679
sadsa;l,kisi2video2,714.24,191.18,223415.978,1.728
sadsa;l,kisi2video2,714.82,192.18,223416.044,1.778
sadsa;l,kisi2video2,713.01,192.27,223416.078,1.812
sadsa;l,kisi2video2,712.85,192.57,223416.111,1.846
sadsa;l,kisi2video2,713.92,193.01,223416.144,1.895
sadsa;l,kisi2video2,717.91,194.22,223416.211,1.945
sadsa;l,kisi2video2,707.68,193.34,223416.244,1.979
sadsa;l,kisi2video2,711.94,194.2,223416.277,2.029
sadsa;l,kisi2video2,722.77,196.19,223416.344,2.079
sadsa;l,kisi2video2,724.46,196.83,223416.377,2.128
sadsa;l,kisi2video2,719.18,197.58,223416.444,2.179
sadsa;l,kisi2video2,724.76,197.2,223416.477,2.212
sadsa;l,kisi2video2,723.72,197.25,223416.51,2.262
sadsa;l,kisi2video2,720.86,197.45,223416.577,2.312
sadsa;l,kisi2video2,724.31,197.56,223416.61,2.345
sadsa;l,kisi2video2,721.42,197.61,223416.644,2.395
sadsa;l,kisi2video2,719.81,197.68,223416.677,2.428
sadsa;l,kisi2video2,716.88,197.82,223416.71,2.462
sadsa;l,kisi2video2,716.68,197.83,223416.777,2.512
sadsa;l,kisi2video2,710.02,198.33,223416.81,2.545
sadsa;l,kisi2video2,705.37,197.02,223416.843,2.595
sadsa;l,kisi2video2,696.44,193.89,223416.91,2.645
sadsa;l,kisi2video2,690.72,193.8,223416.943,2.695
sadsa;l,kisi2video2,686.54,191.84,223416.976,2.728
sadsa;l,kisi2video2,679.59,192.86,223417.01,2.762
sadsa;l,kisi2video2,670.34,192.43,223417.076,2.812
sadsa;l,kisi2video2,655.33,192.74,223417.144,2.879
sadsa;l,kisi2video2,651.74,191.84,223417.176,2.928
sadsa;l,kisi2video2,648.18,190.94,223417.21,2.965
sadsa;l,kisi2video2,476.46,142.08,223417.276,3.016
sadsa;l,kisi2video2,487.2,145.86,223417.309,3.062
sadsa;l,kisi2video2,530.79,158.32,223417.343,3.095
sadsa;l,kisi2video2,551.69,164.35,223417.376,3.129
sadsa;l,kisi2video2,533.78,164.46,223417.442,3.179
sadsa;l,kisi2video2,530.4,165.57,223417.477,3.213
sadsa;l,kisi2video2,530.4,165.57,223417.477,3.248
sadsa;l,kisi2video2,530.4,165.57,223417.477,3.296
sadsa;l,kisi2video2,530.4,165.57,223417.477,3.33
sadsa;l,kisi2video2,520.25,166.89,223417.643,3.381
sadsa;l,kisi2video2,509.81,166.86,223417.676,3.429
sadsa;l,kisi2video2,507.0,167.46,223417.709,3.462
sadsa;l,kisi2video2,501.58,168.42,223417.776,3.513
sadsa;l,kisi2video2,506.87,169.54,223417.809,3.562
sadsa;l,kisi2video2,499.09,166.41,223417.842,3.596
sadsa;l,kisi2video2,489.28,161.93,223417.909,3.646
sadsa;l,kisi2video2,493.22,163.14,223417.942,3.679
sadsa;l,kisi2video2,492.22,163.06,223417.976,3.729
sadsa;l,kisi2video2,489.29,162.66,223418.009,3.762
sadsa;l,kisi2video2,484.07,162.03,223418.075,3.812
sadsa;l,kisi2video2,480.57,161.74,223418.108,3.862
sadsa;l,kisi2video2,475.52,161.91,223418.175,3.912
sadsa;l,kisi2video2,472.81,162.3,223418.209,3.962
sadsa;l,kisi2video2,457.31,169.71,223418.276,4.012
sadsa;l,kisi2video2,532.89,180.57,223418.309,4.046
sadsa;l,kisi2video2,499.16,175.37,223418.342,4.095
sadsa;l,kisi2video2,467.86,171.61,223418.408,4.145
sadsa;l,kisi2video2,462.32,170.98,223418.442,4.178
sadsa;l,kisi2video2,464.72,171.27,223418.475,4.212
sadsa;l,kisi2video2,452.85,169.83,223418.508,4.262
sadsa;l,kisi2video2,454.48,170.05,223418.575,4.312
sadsa;l,kisi2video2,446.99,169.34,223418.608,4.345
sadsa;l,kisi2video2,445.08,169.2,223418.642,4.378
sadsa;l,kisi2video2,445.08,169.2,223418.642,4.412
sadsa;l,kisi2video2,445.08,169.2,223418.642,4.462
sadsa;l,kisi2video2,445.08,169.2,223418.642,4.495
sadsa;l,kisi2video2,452.34,169.82,223418.808,4.545
sadsa;l,kisi2video2,453.1,169.99,223418.841,4.595
sadsa;l,kisi2video2,452.01,170.24,223418.875,4.628
sadsa;l,kisi2video2,452.44,170.61,223418.909,4.662
sadsa;l,kisi2video2,454.37,171.58,223418.975,4.712
sadsa;l,kisi2video2,455.25,172.06,223419.008,4.745
sadsa;l,kisi2video2,456.65,172.5,223419.042,4.795
sadsa;l,kisi2video2,456.79,173.43,223419.108,4.845
sadsa;l,kisi2video2,460.93,173.85,223419.141,4.878
sadsa;l,kisi2video2,460.07,174.3,223419.175,4.912
sadsa;l,kisi2video2,461.15,174.66,223419.208,4.962
sadsa;l,kisi2video2,464.31,174.98,223419.241,4.995
sadsa;l,kisi2video2,460.3,175.43,223419.308,5.045
sadsa;l,kisi2video2,459.2,175.66,223419.341,5.095
sadsa;l,kisi2video2,458.43,176.17,223419.408,5.145
sadsa;l,kisi2video2,456.62,176.72,223419.441,5.178
sadsa;l,kisi2video2,453.73,177.09,223419.475,5.229
sadsa;l,kisi2video2,452.76,177.95,223419.541,5.278
sadsa;l,kisi2video2,454.16,178.28,223419.575,5.312
sadsa;l,kisi2video2,457.71,178.44,223419.608,5.345
sadsa;l,kisi2video2,455.39,179.08,223419.641,5.395
sadsa;l,kisi2video2,456.9,179.29,223419.675,5.428
sadsa;l,kisi2video2,454.25,179.81,223419.741,5.478
sadsa;l,kisi2video2,455.22,179.82,223419.775,5.529
sadsa;l,kisi2video2,464.7,180.49,223419.841,5.578
sadsa;l,kisi2video2,469.0,180.95,223419.875,5.628
sadsa;l,kisi2video2,479.97,181.24,223419.941,5.678
sadsa;l,kisi2video2,483.98,181.69,223419.975,5.712
sadsa;l,kisi2video2,489.96,181.63,223420.008,5.745
sadsa;l,kisi3video2,649.11,375.83,223422.772,0.045
sadsa;l,kisi3video2,648.71,375.55,223422.805,0.078
sadsa;l,kisi3video2,648.06,375.02,223422.838,0.112
sadsa;l,kisi3video2,647.54,374.78,223422.908,0.163
sadsa;l,kisi3video2,647.24,374.67,223422.938,0.213
sadsa;l,kisi3video2,647.02,374.67,223422.971,0.261
sadsa;l,kisi3video2,646.76,374.68,223423.005,0.299
sadsa;l,kisi3video2,646.4,374.84,223423.072,0.346
sadsa;l,kisi3video2,645.72,374.2,223423.105,0.382
sadsa;l,kisi3video2,645.04,373.54,223423.138,0.429
sadsa;l,kisi3video2,644.88,373.8,223423.171,0.463
sadsa;l,kisi3video2,644.78,374.41,223423.238,0.513
sadsa;l,kisi3video2,644.94,374.75,223423.272,0.548
sadsa;l,kisi3video2,645.37,375.79,223423.304,0.595
sadsa;l,kisi3video2,645.82,376.71,223423.338,0.633
sadsa;l,kisi3video2,644.49,374.26,223423.404,0.679
sadsa;l,kisi3video2,644.86,374.53,223423.438,0.715
sadsa;l,kisi3video2,644.69,374.02,223423.471,0.762
sadsa;l,kisi3video2,643.47,372.36,223423.504,0.799
sadsa;l,kisi3video2,643.92,371.44,223423.571,0.846
sadsa;l,kisi3video2,642.8,369.75,223423.604,0.88
sadsa;l,kisi3video2,642.38,368.4,223423.638,0.929
sadsa;l,kisi3video2,642.35,367.36,223423.671,0.963
sadsa;l,kisi3video2,643.71,365.91,223423.738,1.013
sadsa;l,kisi3video2,643.97,364.67,223423.771,1.063
sadsa;l,kisi3video2,645.86,362.48,223423.837,1.113
sadsa;l,kisi3video2,647.04,361.32,223423.871,1.163
sadsa;l,kisi3video2,649.38,358.67,223423.937,1.213
sadsa;l,kisi3video2,650.63,357.22,223423.971,1.262
sadsa;l,kisi3video2,651.85,355.55,223424.004,1.297
sadsa;l,kisi3video2,659.76,353.26,223424.071,1.346
sadsa;l,kisi3video2,668.1,354.11,223424.104,1.38
sadsa;l,kisi3video2,671.89,353.04,223424.137,1.429
sadsa;l,kisi3video2,676.17,352.13,223424.17,1.463
sadsa;l,kisi3video2,688.83,352.72,223424.237,1.513
sadsa;l,kisi3video2,693.65,352.44,223424.271,1.547
sadsa;l,kisi3video2,700.34,353.08,223424.304,1.596
sadsa;l,kisi3video2,705.51,353.37,223424.337,1.63
sadsa;l,kisi3video2,713.34,353.14,223424.404,1.679
sadsa;l,kisi3video2,716.77,353.12,223424.438,1.713
sadsa;l,kisi3video2,719.78,353.03,223424.471,1.763
sadsa;l,kisi3video2,722.36,352.82,223424.504,1.796
sadsa;l,kisi3video2,727.32,352.54,223424.57,1.845
sadsa;l,kisi3video2,729.72,352.61,223424.604,1.879
sadsa;l,kisi3video2,732.39,352.96,223424.637,1.913
sadsa;l,kisi3video2,734.22,352.95,223424.67,1.963
sadsa;l,kisi3video2,736.66,352.55,223424.737,2.012
sadsa;l,kisi3video2,739.43,353.8,223424.77,2.046
sadsa;l,kisi3video2,740.8,354.09,223424.804,2.096
sadsa;l,kisi3video2,743.16,355.45,223424.837,2.129
sadsa;l,kisi3video2,744.01,355.77,223424.904,2.179
sadsa;l,kisi3video2,743.03,355.16,223424.937,2.213
sadsa;l,kisi3video2,742.37,354.15,223424.97,2.262
sadsa;l,kisi3video2,742.13,353.95,223425.003,2.296
sadsa;l,kisi3video2,741.48,354.68,223425.07,2.345
sadsa;l,kisi3video2,741.03,354.72,223425.103,2.38
sadsa;l,kisi3video2,740.01,354.49,223425.136,2.429
sadsa;l,kisi3video2,738.9,353.97,223425.17,2.463
sadsa;l,kisi3video2,736.17,352.45,223425.237,2.512
sadsa;l,kisi3video2,735.17,352.55,223425.27,2.546
sadsa;l,kisi3video2,734.11,352.88,223425.304,2.595
sadsa;l,kisi3video2,732.71,352.94,223425.337,2.629
sadsa;l,kisi3video2,729.38,353.15,223425.404,2.678
sadsa;l,kisi3video2,727.17,352.76,223425.437,2.712
sadsa;l,kisi3video2,724.3,351.55,223425.47,2.762
sadsa;l,kisi3video2,722.66,352.76,223425.503,2.796
sadsa;l,kisi3video2,586.74,290.59,223425.569,2.845
sadsa;l,kisi3video2,590.4,294.67,223425.603,2.879
sadsa;l,kisi3video2,620.58,319.5,223425.636,2.929
sadsa;l,kisi3video2,628.35,329.29,223425.703,2.979
sadsa;l,kisi3video2,628.61,331.46,223425.736,3.012
sadsa;l,kisi3video2,627.97,332.81,223425.77,3.046
sadsa;l,kisi3video2,627.96,334.56,223425.802,3.095
sadsa;l,kisi3video2,628.21,336.68,223425.835,3.129
sadsa;l,kisi3video2,626.52,338.75,223425.903,3.178
sadsa;l,kisi3video2,625.79,339.9,223425.937,3.212
sadsa;l,kisi3video2,625.79,339.9,223425.937,3.262
sadsa;l,kisi3video2,625.79,339.9,223425.937,3.295
sadsa;l,kisi3video2,624.62,340.58,223426.07,3.345
sadsa;l,kisi3video2,623.56,341.48,223426.103,3.379
sadsa;l,kisi3video2,623.56,341.48,223426.103,3.413
sadsa;l,kisi3video2,621.03,342.82,223426.169,3.464
sadsa;l,kisi3video2,618.39,344.17,223426.236,3.512
sadsa;l,kisi3video2,616.93,344.51,223426.269,3.546
sadsa;l,kisi3video2,615.53,344.8,223426.303,3.595
sadsa;l,kisi3video2,614.08,344.99,223426.336,3.629
sadsa;l,kisi3video2,611.31,345.44,223426.403,3.679
sadsa;l,kisi3video2,609.97,345.57,223426.436,3.713
sadsa;l,kisi3video2,608.66,345.62,223426.469,3.762
sadsa;l,kisi3video2,607.71,346.56,223426.502,3.796
sadsa;l,kisi3video2,604.38,346.64,223426.569,3.845
sadsa;l,kisi3video2,603.05,347.16,223426.602,3.879
sadsa;l,kisi3video2,601.87,347.66,223426.636,3.928
sadsa;l,kisi3video2,600.47,347.44,223426.669,3.962
sadsa;l,kisi3video2,597.9,346.93,223426.736,4.012
sadsa;l,kisi3video2,597.04,347.24,223426.769,4.046
sadsa;l,kisi3video2,595.33,345.85,223426.803,4.095
sadsa;l,kisi3video2,594.16,345.43,223426.835,4.129
sadsa;l,kisi3video2,592.36,345.51,223426.902,4.179
sadsa;l,kisi3video2,591.68,345.93,223426.936,4.212
sadsa;l,kisi3video2,589.35,343.66,223426.969,4.262
sadsa;l,kisi3video2,587.65,342.53,223427.002,4.296
sadsa;l,kisi3video2,584.24,340.44,223427.068,4.345
sadsa;l,kisi3video2,581.61,338.01,223427.101,4.379
sadsa;l,kisi3video2,577.84,336.32,223427.135,4.428
sadsa;l,kisi3video2,575.62,334.94,223427.168,4.462
sadsa;l,kisi3video2,572.89,332.62,223427.201,4.495
sadsa;l,kisi3video2,567.58,329.32,223427.268,4.546
sadsa;l,kisi3video2,564.74,327.47,223427.302,4.596
sadsa;l,kisi3video2,559.06,324.94,223427.369,4.646
sadsa;l,kisi3video2,556.17,323.46,223427.401,4.695
sadsa;l,kisi3video2,550.17,322.83,223427.468,4.745
sadsa;l,kisi3video2,547.21,322.79,223427.502,4.779
sadsa;l,kisi3video2,544.22,322.86,223427.534,4.829
sadsa;l,kisi3video2,537.64,323.95,223427.602,4.879
sadsa;l,kisi3video2,534.29,325.15,223427.634,4.929
sadsa;l,kisi3video2,531.16,325.26,223427.668,4.963
sadsa;l,kisi3video2,524.56,325.74,223427.734,5.012
sadsa;l,kisi3video2,521.36,326.09,223427.767,5.046
sadsa;l,kisi3video2,518.84,327.2,223427.802,5.079
sadsa;l,kisi3video2,516.42,327.84,223427.835,5.129
sadsa;l,kisi3video2,511.58,329.07,223427.902,5.178
